[Running] python -u "c:\Users\Crt\Crime_Stats_VSC\CleanStats_Crime.py"
State,Year,Total Crimes,Total Property Crime Count,Burglary,Larceny,Motor,Total Violent Crime Count,Assault,Murder,Rape,Robbery
State:Rhode Island, Year:2006, Total Crimes:30374, TPC Count:27914, Burglary:5453, Larceny:18852, Motor:3609, TVC Count:2460, Assault:1404, Murder:27, Rape:289, Robbery:740
State:Rhode Island, Year:2007, Total Crimes:30000, TPC Count:27576, Burglary:5206, Larceny:19175, Motor:3195, TVC Count:2424, Assault:1387, Murder:19, Rape:258, Robbery:760
State:Rhode Island, Year:2008, Total Crimes:32551, TPC Count:29895, Burglary:5766, Larceny:20926, Motor:3203, TVC Count:2656, Assault:1463, Murder:31, Rape:282, Robbery:880
State:Rhode Island, Year:2009, Total Crimes:30236, TPC Count:27558, Burglary:5753, Larceny:19403, Motor:2402, TVC Count:2678, Assault:1565, Murder:32, Rape:296, Robbery:785
State:Rhode Island, Year:2010, Total Crimes:29668, TPC Count:26959, Burglary:6124, Larceny:18432, Motor:2403, TVC Count:2709, Assault:1600, Murder:29, Rape:298, Robbery:782
State:Rhode Island, Year:2011, Total Crimes:30562, TPC Count:27976, Burglary:6836, Larceny:18765, Motor:2375, TVC Count:2586, Assault:1503, Murder:20, Rape:319, Robbery:744
State:Rhode Island, Year:2012, Total Crimes:29668, TPC Count:27017, Burglary:5949, Larceny:18440, Motor:2628, TVC Count:2651, Assault:1616, Murder:34, Rape:288, Robbery:713
State:Rhode Island, Year:2013, Total Crimes:28383, TPC Count:25678, Burglary:5607, Larceny:17838, Motor:2233, TVC Count:2705, Assault:1550, Murder:31, Rape:440, Robbery:684
State:Rhode Island, Year:2014, Total Crimes:25248, TPC Count:22935, Burglary:4823, Larceny:16279, Motor:1833, TVC Count:2313, Assault:1398, Murder:25, Rape:361, Robbery:529
State:Rhode Island, Year:2015, Total Crimes:22605, TPC Count:20043, Burglary:3947, Larceny:14707, Motor:1389, TVC Count:2562, Assault:1518, Murder:29, Rape:459, Robbery:556
State:Rhode Island, Year:2016, Total Crimes:22582, TPC Count:20058, Burglary:3788, Larceny:14674, Motor:1596, TVC Count:2524, Assault:1513, Murder:29, Rape:442, Robbery:540
State:Rhode Island, Year:2017, Total Crimes:21021, TPC Count:18561, Burglary:3217, Larceny:13861, Motor:1483, TVC Count:2460, Assault:1521, Murder:20, Rape:445, Robbery:474
State:Rhode Island, Year:2018, Total Crimes:19878, TPC Count:17561, Burglary:2810, Larceny:13220, Motor:1531, TVC Count:2317, Assault:1366, Murder:16, Rape:481, Robbery:454
State:Rhode Island, Year:2019, Total Crimes:18601, TPC Count:16259, Burglary:2321, Larceny:12580, Motor:1358, TVC Count:2342, Assault:1408, Murder:25, Rape:491, Robbery:418
State:South Carolina, Year:2000, Total Crimes:214515, TPC Count:181290, Burglary:40319, Larceny:125385, Motor:15586, TVC Count:33225, Assault:25054, Murder:291, Rape:1660, Robbery:6220
State:South Carolina, Year:2001, Total Crimes:219168, TPC Count:186054, Burglary:42611, Larceny:126742, Motor:16701, TVC Count:33114, Assault:25028, Murder:330, Rape:1769, Robbery:5987
State:South Carolina, Year:2002, Total Crimes:217569, TPC Count:183808, Burglary:43745, Larceny:123196, Motor:16867, TVC Count:33761, Assault:25730, Murder:298, Rape:1959, Robbery:5774
State:South Carolina, Year:2003, Total Crimes:221047, TPC Count:187592, Burglary:43993, Larceny:127809, Motor:15790, TVC Count:33455, Assault:25399, Murder:303, Rape:1952, Robbery:5801
State:South Carolina, Year:2004, Total Crimes:223616, TPC Count:190456, Burglary:43739, Larceny:130991, Motor:15726, TVC Count:33160, Assault:25634, Murder:286, Rape:1772, Robbery:5468
State:South Carolina, Year:2005, Total Crimes:218196, TPC Count:185606, Burglary:42741, Larceny:126489, Motor:16376, TVC Count:32590, Assault:24757, Murder:314, Rape:1862, Robbery:5657
State:South Carolina, Year:2006, Total Crimes:218034, TPC Count:184712, Burglary:42952, Larceny:125075, Motor:16685, TVC Count:33322, Assault:25224, Murder:362, Rape:1834, Robbery:5902
State:South Carolina, Year:2007, Total Crimes:223934, TPC Count:189304, Burglary:45398, Larceny:126802, Motor:17104, TVC Count:34630, Assault:26139, Murder:364, Rape:1773, Robbery:6354
State:South Carolina, Year:2008, Total Crimes:222696, TPC Count:189950, Burglary:45964, Larceny:126316, Motor:17670, TVC Count:32746, Assault:24158, Murder:307, Rape:1686, Robbery:6595
State:South Carolina, Year:2009, Total Crimes:209109, TPC Count:178310, Burglary:45443, Larceny:119250, Motor:13617, TVC Count:30799, Assault:23078, Murder:305, Rape:1663, Robbery:5753
State:South Carolina, Year:2010, Total Crimes:209021, TPC Count:181098, Burglary:46261, Larceny:121544, Motor:13293, TVC Count:27923, Assault:21090, Murder:265, Rape:1551, Robbery:5017
State:South Carolina, Year:2011, Total Crimes:211137, TPC Count:183243, Burglary:47351, Larceny:122255, Motor:13637, TVC Count:27894, Assault:21265, Murder:320, Rape:1678, Robbery:4631
State:South Carolina, Year:2012, Total Crimes:206947, TPC Count:180550, Burglary:45086, Larceny:122263, Motor:13201, TVC Count:26397, Assault:19905, Murder:324, Rape:1679, Robbery:4489
State:South Carolina, Year:2013, Total Crimes:197327, TPC Count:173049, Burglary:40958, Larceny:119511, Motor:12580, TVC Count:24278, Assault:17838, Murder:297, Rape:2171, Robbery:3972
State:South Carolina, Year:2014, Total Crimes:191269, TPC Count:167217, Burglary:36721, Larceny:117594, Motor:12902, TVC Count:24052, Assault:17676, Murder:311, Rape:2068, Robbery:3997
State:South Carolina, Year:2015, Total Crimes:185945, TPC Count:161245, Burglary:34551, Larceny:113724, Motor:12970, TVC Count:24700, Assault:18073, Murder:399, Rape:2297, Robbery:3931
State:South Carolina, Year:2016, Total Crimes:185824, TPC Count:160928, Burglary:32976, Larceny:114032, Motor:13920, TVC Count:24896, Assault:18108, Murder:366, Rape:2387, Robbery:4035
State:South Carolina, Year:2017, Total Crimes:186007, TPC Count:160575, Burglary:31306, Larceny:115012, Motor:14257, TVC Count:25432, Assault:18668, Murder:390, Rape:2504, Robbery:3870
State:South Carolina, Year:2018, Total Crimes:178246, TPC Count:153421, Burglary:29473, Larceny:109616, Motor:14332, TVC Count:24825, Assault:18446, Murder:392, Rape:2434, Robbery:3553
State:South Carolina, Year:2019, Total Crimes:177712, TPC Count:151389, Burglary:27461, Larceny:108953, Motor:14975, TVC Count:26323, Assault:20105, Murder:464, Rape:2460, Robbery:3294
State:South Dakota, Year:2000, Total Crimes:17511, TPC Count:16252, Burglary:2896, Larceny:12558, Motor:798, TVC Count:1259, Assault:816, Murder:7, Rape:305, Robbery:131
State:South Dakota, Year:2001, Total Crimes:17644, TPC Count:16473, Burglary:3087, Larceny:12571, Motor:815, TVC Count:1171, Assault:710, Murder:7, Rape:351, Robbery:103
State:South Dakota, Year:2002, Total Crimes:17342, TPC Count:15992, Burglary:3034, Larceny:12139, Motor:819, TVC Count:1350, Assault:861, Murder:11, Rape:361, Robbery:117
State:South Dakota, Year:2003, Total Crimes:16653, TPC Count:15324, Burglary:2878, Larceny:11572, Motor:874, TVC Count:1329, Assault:859, Murder:10, Rape:356, Robbery:104
State:South Dakota, Year:2004, Total Crimes:16204, TPC Count:14885, Burglary:3148, Larceny:10890, Motor:847, TVC Count:1319, Assault:854, Murder:17, Rape:336, Robbery:112
State:South Dakota, Year:2005, Total Crimes:15081, TPC Count:13694, Burglary:2505, Larceny:10350, Motor:839, TVC Count:1387, Assault:847, Murder:18, Rape:377, Robbery:145
State:South Dakota, Year:2006, Total Crimes:15883, TPC Count:13812, Burglary:3024, Larceny:9954, Motor:834, TVC Count:2071, Assault:1418, Murder:30, Rape:465, Robbery:158
State:South Dakota, Year:2007, Total Crimes:15755, TPC Count:13829, Burglary:2647, Larceny:10398, Motor:784, TVC Count:1926, Assault:1344, Murder:31, Rape:433, Robbery:118
State:South Dakota, Year:2008, Total Crimes:16094, TPC Count:13867, Burglary:2683, Larceny:10266, Motor:918, TVC Count:2227, Assault:1494, Murder:37, Rape:562, Robbery:134
State:South Dakota, Year:2009, Total Crimes:16155, TPC Count:14378, Burglary:2621, Larceny:10891, Motor:866, TVC Count:1777, Assault:1129, Murder:30, Rape:501, Robbery:117
State:South Dakota, Year:2010, Total Crimes:17384, TPC Count:15188, Burglary:3192, Larceny:11196, Motor:800, TVC Count:2196, Assault:1634, Murder:23, Rape:385, Robbery:154
State:South Dakota, Year:2011, Total Crimes:17404, TPC Count:15299, Burglary:2927, Larceny:11423, Motor:949, TVC Count:2105, Assault:1415, Murder:20, Rape:503, Robbery:167
State:South Dakota, Year:2012, Total Crimes:19850, TPC Count:17168, Burglary:3258, Larceny:12845, Motor:1065, TVC Count:2682, Assault:1914, Murder:25, Rape:585, Robbery:158
State:South Dakota, Year:2013, Total Crimes:18851, TPC Count:16177, Burglary:3372, Larceny:11867, Motor:938, TVC Count:2674, Assault:1996, Murder:20, Rape:499, Robbery:159
State:South Dakota, Year:2014, Total Crimes:18688, TPC Count:15902, Burglary:2818, Larceny:12077, Motor:1007, TVC Count:2786, Assault:2096, Murder:20, Rape:470, Robbery:200
State:South Dakota, Year:2015, Total Crimes:19969, TPC Count:16680, Burglary:2960, Larceny:12532, Motor:1188, TVC Count:3289, Assault:2546, Murder:32, Rape:495, Robbery:216
State:South Dakota, Year:2016, Total Crimes:20762, TPC Count:17141, Burglary:3000, Larceny:12639, Motor:1502, TVC Count:3621, Assault:2813, Murder:27, Rape:509, Robbery:272
State:South Dakota, Year:2017, Total Crimes:20088, TPC Count:16317, Burglary:2707, Larceny:12227, Motor:1383, TVC Count:3771, Assault:2913, Murder:25, Rape:595, Robbery:238
State:South Dakota, Year:2018, Total Crimes:18821, TPC Count:15251, Burglary:2571, Larceny:11156, Motor:1524, TVC Count:3570, Assault:2682, Murder:12, Rape:614, Robbery:262
State:South Dakota, Year:2019, Total Crimes:19197, TPC Count:15667, Burglary:2646, Larceny:11265, Motor:1756, TVC Count:3530, Assault:2676, Murder:17, Rape:642, Robbery:195
State:Tennessee, Year:2000, Total Crimes:278218, TPC Count:237985, Burglary:56344, Larceny:154111, Motor:27530, TVC Count:40233, Assault:28172, Murder:410, Rape:2186, Robbery:9465
State:Tennessee, Year:2001, Total Crimes:295768, TPC Count:252992, Burglary:59705, Larceny:165015, Motor:28272, TVC Count:42776, Assault:29938, Murder:423, Rape:2196, Robbery:10219
State:Tennessee, Year:2002, Total Crimes:290961, TPC Count:249399, Burglary:61248, Larceny:161610, Motor:26541, TVC Count:41562, Assault:29439, Murder:420, Rape:2290, Robbery:9413
State:Tennessee, Year:2003, Total Crimes:296974, TPC Count:256565, Burglary:63323, Larceny:166769, Motor:26473, TVC Count:40409, Assault:28471, Murder:396, Rape:2129, Robbery:9413
State:Tennessee, Year:2004, Total Crimes:296104, TPC Count:254991, Burglary:60386, Larceny:169828, Motor:24777, TVC Count:41113, Assault:29611, Murder:357, Rape:2282, Robbery:8863
State:Tennessee, Year:2005, Total Crimes:301197, TPC Count:256093, Burglary:61508, Larceny:169357, Motor:25228, TVC Count:45104, Assault:32470, Murder:431, Rape:2194, Robbery:10009
State:Tennessee, Year:2006, Total Crimes:295903, TPC Count:249860, Burglary:63024, Larceny:164183, Motor:22653, TVC Count:46043, Assault:32287, Murder:419, Rape:2194, Robbery:11143
State:Tennessee, Year:2007, Total Crimes:298824, TPC Count:252342, Burglary:61817, Larceny:168807, Motor:21718, TVC Count:46482, Assault:32843, Murder:405, Rape:2201, Robbery:11033
State:Tennessee, Year:2008, Total Crimes:296002, TPC Count:251089, Burglary:65093, Larceny:166793, Motor:19203, TVC Count:44913, Assault:31619, Murder:412, Rape:2078, Robbery:10804
State:Tennessee, Year:2009, Total Crimes:279090, TPC Count:237157, Burglary:63832, Larceny:158309, Motor:15016, TVC Count:41933, Assault:29793, Murder:468, Rape:2019, Robbery:9653
State:Tennessee, Year:2010, Total Crimes:271764, TPC Count:232855, Burglary:64293, Larceny:153729, Motor:14833, TVC Count:38909, Assault:28016, Murder:359, Rape:2173, Robbery:8361
State:Tennessee, Year:2011, Total Crimes:269795, TPC Count:230900, Burglary:62830, Larceny:153928, Motor:14142, TVC Count:38895, Assault:28338, Murder:380, Rape:2095, Robbery:8082
State:Tennessee, Year:2012, Total Crimes:259214, TPC Count:217664, Burglary:56181, Larceny:148503, Motor:12980, TVC Count:41550, Assault:30961, Murder:388, Rape:2032, Robbery:8169
State:Tennessee, Year:2013, Total Crimes:244993, TPC Count:206629, Burglary:50999, Larceny:143802, Motor:11828, TVC Count:38364, Assault:28378, Murder:328, Rape:2351, Robbery:7307
State:Tennessee, Year:2014, Total Crimes:240295, TPC Count:200447, Burglary:46642, Larceny:141206, Motor:12599, TVC Count:39848, Assault:29681, Murder:371, Rape:2531, Robbery:7265
State:Tennessee, Year:2015, Total Crimes:234196, TPC Count:193796, Burglary:43247, Larceny:137679, Motor:12870, TVC Count:40400, Assault:29844, Murder:406, Rape:2676, Robbery:7474
State:Tennessee, Year:2016, Total Crimes:231932, TPC Count:189835, Burglary:40312, Larceny:134404, Motor:15119, TVC Count:42097, Assault:31084, Murder:486, Rape:2714, Robbery:7813
State:Tennessee, Year:2017, Total Crimes:241243, TPC Count:197488, Burglary:38716, Larceny:140248, Motor:18524, TVC Count:43755, Assault:32432, Murder:527, Rape:2934, Robbery:7862
State:Tennessee, Year:2018, Total Crimes:233505, TPC Count:191279, Burglary:33132, Larceny:137708, Motor:20439, TVC Count:42226, Assault:31717, Murder:498, Rape:2821, Robbery:7190
State:Tennessee, Year:2019, Total Crimes:221800, TPC Count:181153, Burglary:29869, Larceny:132104, Motor:19180, TVC Count:40647, Assault:31186, Murder:498, Rape:2813, Robbery:6150
State:Texas, Year:2000, Total Crimes:1033311, TPC Count:919658, Burglary:188975, Larceny:637522, Motor:93161, TVC Count:113653, Assault:74302, Murder:1238, Rape:7856, Robbery:30257
State:Texas, Year:2001, Total Crimes:1098809, TPC Count:976654, Burglary:204362, Larceny:669625, Motor:102667, TVC Count:122155, Assault:77306, Murder:1332, Rape:8169, Robbery:35348
State:Texas, Year:2002, Total Crimes:1130292, TPC Count:1004274, Burglary:212602, Larceny:688992, Motor:102680, TVC Count:126018, Assault:78628, Murder:1302, Rape:8508, Robbery:37580
State:Texas, Year:2003, Total Crimes:1138981, TPC Count:1016735, Burglary:219877, Larceny:698644, Motor:98214, TVC Count:122246, Assault:75782, Murder:1422, Rape:8025, Robbery:37017
State:Texas, Year:2004, Total Crimes:1132256, TPC Count:1010702, Burglary:220118, Larceny:696507, Motor:94077, TVC Count:121554, Assault:75985, Murder:1364, Rape:8388, Robbery:35817
State:Texas, Year:2005, Total Crimes:1111384, TPC Count:990293, Burglary:219828, Larceny:677042, Motor:93423, TVC Count:121091, Assault:75383, Murder:1407, Rape:8511, Robbery:35790
State:Texas, Year:2006, Total Crimes:1081448, TPC Count:959846, Burglary:215710, Larceny:648711, Motor:95425, TVC Count:121602, Assault:74531, Murder:1386, Rape:8429, Robbery:37256
State:Texas, Year:2007, Total Crimes:1107435, TPC Count:985421, Burglary:228320, Larceny:663101, Motor:94000, TVC Count:122014, Assault:73357, Murder:1419, Rape:8460, Robbery:38778
State:Texas, Year:2008, Total Crimes:1093450, TPC Count:969865, Burglary:230046, Larceny:654435, Motor:85384, TVC Count:123585, Assault:76421, Murder:1370, Rape:8055, Robbery:37739
State:Texas, Year:2009, Total Crimes:1116766, TPC Count:995082, Burglary:240058, Larceny:678455, Motor:76569, TVC Count:121684, Assault:74021, Murder:1330, Rape:8311, Robbery:38022
State:Texas, Year:2010, Total Crimes:1064477, TPC Count:951246, Burglary:228597, Larceny:654626, Motor:68023, TVC Count:113231, Assault:71517, Murder:1249, Rape:7622, Robbery:32843
State:Texas, Year:2011, Total Crimes:997544, TPC Count:892810, Burglary:215755, Larceny:613131, Motor:63924, TVC Count:104734, Assault:67498, Murder:1130, Rape:7486, Robbery:28620
State:Texas, Year:2012, Total Crimes:982535, TPC Count:876059, Burglary:204810, Larceny:606253, Motor:64996, TVC Count:106476, Assault:67239, Murder:1144, Rape:7711, Robbery:30382
State:Texas, Year:2013, Total Crimes:969732, TPC Count:861734, Burglary:190898, Larceny:605091, Motor:65745, TVC Count:107998, Assault:65292, Murder:1139, Rape:9766, Robbery:31801
State:Texas, Year:2014, Total Crimes:923348, TPC Count:813934, Burglary:169234, Larceny:576154, Motor:68546, TVC Count:109414, Assault:65656, Murder:1184, Rape:11393, Robbery:31181
State:Texas, Year:2015, Total Crimes:890966, TPC Count:777739, Burglary:153054, Larceny:557200, Motor:67485, TVC Count:113227, Assault:67727, Murder:1316, Rape:12250, Robbery:31934
State:Texas, Year:2016, Total Crimes:889989, TPC Count:768947, Burglary:148740, Larceny:551151, Motor:69056, TVC Count:121042, Assault:72880, Murder:1478, Rape:13367, Robbery:33317
State:Texas, Year:2017, Total Crimes:849566, TPC Count:725328, Burglary:134066, Larceny:523221, Motor:68041, TVC Count:124238, Assault:76089, Murder:1412, Rape:14470, Robbery:32267
State:Texas, Year:2018, Total Crimes:797357, TPC Count:679430, Burglary:117911, Larceny:491702, Motor:69817, TVC Count:117927, Assault:73656, Murder:1322, Rape:14693, Robbery:28256
State:Texas, Year:2019, Total Crimes:814678, TPC Count:693204, Burglary:113902, Larceny:501813, Motor:77489, TVC Count:121474, Assault:76253, Murder:1409, Rape:14824, Robbery:28988
State:United States, Year:2000, Total Crimes:11608070, TPC Count:10182584, Burglary:2050992, Larceny:6971590, Motor:1160002, TVC Count:1425486, Assault:911706, Murder:15586, Rape:90178, Robbery:408016
State:United States, Year:2001, Total Crimes:11876669, TPC Count:10437189, Burglary:2116531, Larceny:7092267, Motor:1228391, TVC Count:1439480, Assault:909023, Murder:16037, Rape:90863, Robbery:423557
State:United States, Year:2002, Total Crimes:11878954, TPC Count:10455277, Burglary:2151252, Larceny:7057379, Motor:1246646, TVC Count:1423677, Assault:891407, Murder:16229, Rape:95235, Robbery:420806
State:United States, Year:2003, Total Crimes:11826538, TPC Count:10442862, Burglary:2154834, Larceny:7026802, Motor:1261226, TVC Count:1383676, Assault:859030, Murder:16528, Rape:93883, Robbery:414235
State:United States, Year:2004, Total Crimes:11679474, TPC Count:10319386, Burglary:2144446, Larceny:6937089, Motor:1237851, TVC Count:1360088, Assault:847381, Murder:16148, Rape:95089, Robbery:401470
State:United States, Year:2005, Total Crimes:11565499, TPC Count:10174754, Burglary:2155448, Larceny:6783447, Motor:1235859, TVC Count:1390745, Assault:862220, Murder:16740, Rape:94347, Robbery:417438
State:United States, Year:2006, Total Crimes:11454724, TPC Count:10019601, Burglary:2194993, Larceny:6626363, Motor:1198245, TVC Count:1435123, Assault:874096, Murder:17309, Rape:94472, Robbery:449246
State:United States, Year:2007, Total Crimes:11305182, TPC Count:9882212, Burglary:2190198, Larceny:6591542, Motor:1100472, TVC Count:1422970, Assault:866358, Murder:17128, Rape:92160, Robbery:447324
State:United States, Year:2008, Total Crimes:11168613, TPC Count:9774152, Burglary:2228887, Larceny:6586206, Motor:959059, TVC Count:1394461, Assault:843683, Murder:16465, Rape:90750, Robbery:443563
State:United States, Year:2009, Total Crimes:10662956, TPC Count:9337060, Burglary:2203313, Larceny:6338095, Motor:795652, TVC Count:1325896, Assault:812514, Murder:15399, Rape:89241, Robbery:408742
State:United States, Year:2010, Total Crimes:10363873, TPC Count:9112625, Burglary:2168459, Larceny:6204601, Motor:739565, TVC Count:1251248, Assault:781844, Murder:14722, Rape:85593, Robbery:369089
State:United States, Year:2011, Total Crimes:10258774, TPC Count:9052743, Burglary:2185140, Larceny:6151095, Motor:716508, TVC Count:1206031, Assault:752423, Murder:14661, Rape:84175, Robbery:354772
State:United States, Year:2012, Total Crimes:10189902, TPC Count:8975438, Burglary:2103787, Larceny:6150598, Motor:721053, TVC Count:1214464, Assault:760739, Murder:14827, Rape:84376, Robbery:354522
State:United States, Year:2013, Total Crimes:9824500, TPC Count:8632512, Burglary:1928465, Larceny:6004453, Motor:699594, TVC Count:1191988, Assault:724149, Murder:14196, Rape:108612, Robbery:345031
State:United States, Year:2014, Total Crimes:9475816, TPC Count:8277829, Burglary:1729806, Larceny:5858496, Motor:689527, TVC Count:1197987, Assault:741291, Murder:14249, Rape:116645, Robbery:325802
State:United States, Year:2015, Total Crimes:9225197, TPC Count:7993631, Burglary:1579527, Larceny:5706346, Motor:707758, TVC Count:1231566, Assault:764449, Murder:15696, Rape:124047, Robbery:327374
State:United States, Year:2016, Total Crimes:9202093, TPC Count:7919035, Burglary:1515096, Larceny:5638455, Motor:765484, TVC Count:1283058, Assault:803007, Murder:17250, Rape:130603, Robbery:332198
State:United States, Year:2017, Total Crimes:8977306, TPC Count:7694086, Burglary:1401840, Larceny:5519107, Motor:773139, TVC Count:1283220, Assault:810825, Murder:17284, Rape:135755, Robbery:319356
State:United States, Year:2018, Total Crimes:8441110, TPC Count:7196045, Burglary:1230149, Larceny:5217055, Motor:748841, TVC Count:1245065, Assault:807410, Murder:16214, Rape:139380, Robbery:282061
State:United States, Year:2019, Total Crimes:8171087, TPC Count:6925677, Burglary:1117696, Larceny:5086096, Motor:721885, TVC Count:1245410, Assault:821182, Murder:16425, Rape:139815, Robbery:267988
State:Utah, Year:2000, Total Crimes:99958, TPC Count:94247, Burglary:14348, Larceny:73438, Motor:6461, TVC Count:5711, Assault:3563, Murder:43, Rape:863, Robbery:1242
State:Utah, Year:2001, Total Crimes:96307, TPC Count:90993, Burglary:13804, Larceny:70676, Motor:6513, TVC Count:5314, Assault:3154, Murder:67, Rape:896, Robbery:1197
State:Utah, Year:2002, Total Crimes:103129, TPC Count:97641, Burglary:15124, Larceny:74795, Motor:7722, TVC Count:5488, Assault:3358, Murder:47, Rape:943, Robbery:1140
State:Utah, Year:2003, Total Crimes:105973, TPC Count:100084, Burglary:16961, Larceny:75321, Motor:7802, TVC Count:5889, Assault:3652, Murder:60, Rape:919, Robbery:1258
State:Utah, Year:2004, Total Crimes:103409, TPC Count:97762, Burglary:15225, Larceny:74889, Motor:7648, TVC Count:5647, Assault:3398, Murder:46, Rape:967, Robbery:1236
State:Utah, Year:2005, Total Crimes:101158, TPC Count:95546, Burglary:14971, Larceny:72082, Motor:8493, TVC Count:5612, Assault:3541, Murder:56, Rape:920, Robbery:1095
State:Utah, Year:2006, Total Crimes:95343, TPC Count:89572, Burglary:14721, Larceny:66480, Motor:8371, TVC Count:5771, Assault:3587, Murder:51, Rape:891, Robbery:1242
State:Utah, Year:2007, Total Crimes:99429, TPC Count:93082, Burglary:15594, Larceny:68573, Motor:8915, TVC Count:6347, Assault:3928, Murder:59, Rape:935, Robbery:1425
State:Utah, Year:2008, Total Crimes:98538, TPC Count:92373, Burglary:14766, Larceny:70299, Motor:7308, TVC Count:6165, Assault:3788, Murder:41, Rape:915, Robbery:1421
State:Utah, Year:2009, Total Crimes:97749, TPC Count:91751, Burglary:15258, Larceny:69556, Motor:6937, TVC Count:5998, Assault:3714, Murder:39, Rape:941, Robbery:1304
State:Utah, Year:2010, Total Crimes:94241, TPC Count:88316, Burglary:15095, Larceny:67242, Motor:5979, TVC Count:5925, Assault:3620, Murder:53, Rape:983, Robbery:1269
State:Utah, Year:2011, Total Crimes:89631, TPC Count:84084, Burglary:13170, Larceny:64727, Motor:6187, TVC Count:5547, Assault:3517, Murder:50, Rape:901, Robbery:1079
State:Utah, Year:2012, Total Crimes:91300, TPC Count:85424, Burglary:12943, Larceny:66482, Motor:5999, TVC Count:5876, Assault:3783, Murder:50, Rape:943, Robbery:1100
State:Utah, Year:2013, Total Crimes:92084, TPC Count:85586, Burglary:13333, Larceny:64788, Motor:7465, TVC Count:6498, Assault:3784, Murder:49, Rape:1422, Robbery:1243
State:Utah, Year:2014, Total Crimes:91057, TPC Count:84711, Burglary:11518, Larceny:65895, Motor:7298, TVC Count:6346, Assault:3513, Murder:67, Rape:1454, Robbery:1312
State:Utah, Year:2015, Total Crimes:96349, TPC Count:89278, Burglary:12468, Larceny:68103, Motor:8707, TVC Count:7071, Assault:4046, Murder:54, Rape:1645, Robbery:1326
State:Utah, Year:2016, Total Crimes:97465, TPC Count:90058, Burglary:12836, Larceny:67834, Motor:9388, TVC Count:7407, Assault:4274, Murder:72, Rape:1520, Robbery:1541
State:Utah, Year:2017, Total Crimes:93648, TPC Count:86238, Burglary:11817, Larceny:64892, Motor:9529, TVC Count:7410, Assault:4172, Murder:73, Rape:1697, Robbery:1468
State:Utah, Year:2018, Total Crimes:82524, TPC Count:75156, Burglary:9968, Larceny:57460, Motor:7728, TVC Count:7368, Assault:4319, Murder:60, Rape:1753, Robbery:1236
State:Utah, Year:2019, Total Crimes:77099, TPC Count:69546, Burglary:8871, Larceny:53937, Motor:6738, TVC Count:7553, Assault:4534, Murder:72, Rape:1822, Robbery:1125
State:Vermont, Year:2000, Total Crimes:18185, TPC Count:17494, Burglary:3501, Larceny:13184, Motor:809, TVC Count:691, Assault:425, Murder:9, Rape:140, Robbery:117
State:Vermont, Year:2001, Total Crimes:16978, TPC Count:16334, Burglary:3150, Larceny:12426, Motor:758, TVC Count:644, Assault:423, Murder:7, Rape:107, Robbery:107
State:Vermont, Year:2002, Total Crimes:15600, TPC Count:14942, Burglary:3489, Larceny:10684, Motor:769, TVC Count:658, Assault:442, Murder:13, Rape:126, Robbery:77
State:Vermont, Year:2003, Total Crimes:14510, TPC Count:13803, Burglary:3017, Larceny:10132, Motor:654, TVC Count:707, Assault:504, Murder:15, Rape:126, Robbery:62
State:Vermont, Year:2004, Total Crimes:15272, TPC Count:14559, Burglary:3435, Larceny:10537, Motor:587, TVC Count:713, Assault:459, Murder:16, Rape:160, Robbery:78
State:Vermont, Year:2005, Total Crimes:15531, TPC Count:14749, Burglary:3185, Larceny:10894, Motor:670, TVC Count:782, Assault:545, Murder:8, Rape:153, Robbery:76
State:Vermont, Year:2006, Total Crimes:15825, TPC Count:14920, Burglary:3443, Larceny:10857, Motor:620, TVC Count:905, Assault:604, Murder:14, Rape:173, Robbery:114
State:Vermont, Year:2007, Total Crimes:15504, TPC Count:14702, Burglary:3200, Larceny:10853, Motor:649, TVC Count:802, Assault:582, Murder:13, Rape:128, Robbery:79
State:Vermont, Year:2008, Total Crimes:16757, TPC Count:15903, Burglary:3515, Larceny:11802, Motor:586, TVC Count:854, Assault:611, Murder:17, Rape:133, Robbery:93
State:Vermont, Year:2009, Total Crimes:15847, TPC Count:15010, Burglary:3471, Larceny:11090, Motor:449, TVC Count:837, Assault:586, Murder:8, Rape:132, Robbery:111
State:Vermont, Year:2010, Total Crimes:14980, TPC Count:14160, Burglary:3348, Larceny:10373, Motor:439, TVC Count:820, Assault:596, Murder:7, Rape:141, Robbery:76
State:Vermont, Year:2011, Total Crimes:16011, TPC Count:15086, Burglary:3838, Larceny:10720, Motor:528, TVC Count:925, Assault:669, Murder:11, Rape:146, Robbery:99
State:Vermont, Year:2012, Total Crimes:15909, TPC Count:15016, Burglary:3965, Larceny:10616, Motor:435, TVC Count:893, Assault:652, Murder:8, Rape:121, Robbery:112
State:Vermont, Year:2013, Total Crimes:14634, TPC Count:13875, Burglary:3313, Larceny:10228, Motor:334, TVC Count:759, Assault:546, Murder:10, Rape:130, Robbery:73
State:Vermont, Year:2014, Total Crimes:10173, TPC Count:9551, Burglary:2034, Larceny:7273, Motor:244, TVC Count:622, Assault:432, Murder:10, Rape:110, Robbery:70
State:Vermont, Year:2015, Total Crimes:9545, TPC Count:8806, Burglary:1968, Larceny:6660, Motor:178, TVC Count:739, Assault:492, Murder:10, Rape:136, Robbery:101
State:Vermont, Year:2016, Total Crimes:11591, TPC Count:10602, Burglary:2103, Larceny:8217, Motor:282, TVC Count:989, Assault:691, Murder:14, Rape:178, Robbery:106
